2023/07/18 14:26:10 Parsing output variable expressions...
2023/07/18 14:26:10 Loading emissions shapefile: /home/tfmrodge/scratch/GEMMACH_data/data/Inmap_outputs/Emissions/Emissions_shp/BASEGM_2015_E010_Sumlcc.shp.
2023/07/18 14:26:59 Loading CTM data...
2023/07/18 14:26:59 Reading input data...
2023/07/18 14:32:34 Loading population and mortality rate data...
2023/07/18 14:33:18 Initializing model...
2023/07/18 14:35:20 Emission totals:
2023/07/18 14:35:20 gOrg, 2690.7833063977755 μg/s
2023/07/18 14:35:20 pOrg, 0 μg/s
2023/07/18 14:35:20 PM2_5, 956.0776361333766 μg/s
2023/07/18 14:35:20 gNH, 953.8390466510631 μg/s
2023/07/18 14:35:20 pNH, 0 μg/s
2023/07/18 14:35:20 gS, 563.0401280170806 μg/s
2023/07/18 14:35:20 pS, 0 μg/s
2023/07/18 14:35:20 gNO, 753.1349140210083 μg/s
2023/07/18 14:35:20 pNO, 0 μg/s
2023/07/18 14:41:12 iteration 56433  walltime= 0.132h  Δwalltime=0.014s  timestep= 0s  day=0.00101
2023/07/18 14:41:14 iteration 56694  walltime= 0.132h  Δwalltime=0.011s  timestep= 0s  day=0.00101
2023/07/18 14:41:16 iteration 56978  walltime= 0.133h  Δwalltime=0.0081s  timestep= 0s  day=0.00102
2023/07/18 14:41:18 iteration 57298  walltime= 0.133h  Δwalltime=0.006s  timestep= 0s  day=0.00102
2023/07/18 14:41:20 iteration 57622  walltime= 0.134h  Δwalltime=0.0061s  timestep= 0s  day=0.00103
2023/07/18 14:41:22 iteration 57950  walltime= 0.134h  Δwalltime=0.0061s  timestep= 0s  day=0.00104
2023/07/18 14:41:24 iteration 58273  walltime= 0.135h  Δwalltime=0.006s  timestep= 0s  day=0.00104
2023/07/18 14:41:26 iteration 58602  walltime= 0.136h  Δwalltime=0.0059s  timestep= 0s  day=0.00105
2023/07/18 14:41:28 iteration 58931  walltime= 0.136h  Δwalltime=0.0059s  timestep= 0s  day=0.00105
2023/07/18 14:41:30 iteration 59260  walltime= 0.137h  Δwalltime=0.0096s  timestep= 0s  day=0.00106
2023/07/18 14:41:32 iteration 59589  walltime= 0.137h  Δwalltime=0.0061s  timestep= 0s  day=0.00107
2023/07/18 14:41:34 iteration 59918  walltime= 0.138h  Δwalltime=0.0084s  timestep= 0s  day=0.00107
2023/07/18 14:41:36 iteration 60248  walltime= 0.138h  Δwalltime=0.0061s  timestep= 0s  day=0.00108
2023/07/18 14:41:38 iteration 60575  walltime= 0.139h  Δwalltime=0.0062s  timestep= 0s  day=0.00108
2023/07/18 14:41:40 iteration 60899  walltime= 0.139h  Δwalltime=0.0061s  timestep= 0s  day=0.00109
2023/07/18 14:41:42 iteration 61228  walltime=  0.14h  Δwalltime=0.0061s  timestep= 0s  day=0.00109
2023/07/18 14:41:44 iteration 61555  walltime= 0.141h  Δwalltime=0.0061s  timestep= 0s  day=0.0011
2023/07/18 14:41:46 iteration 61883  walltime= 0.141h  Δwalltime=0.0061s  timestep= 0s  day=0.00111
2023/07/18 14:41:48 iteration 62206  walltime= 0.142h  Δwalltime=0.0061s  timestep= 0s  day=0.00111
2023/07/18 14:41:50 iteration 62528  walltime= 0.142h  Δwalltime=0.0061s  timestep= 0s  day=0.00112
2023/07/18 14:41:52 iteration 62854  walltime= 0.143h  Δwalltime=0.0062s  timestep= 0s  day=0.00112
2023/07/18 14:41:54 iteration 63178  walltime= 0.143h  Δwalltime=0.0057s  timestep= 0s  day=0.00113
2023/07/18 14:41:56 iteration 63510  walltime= 0.144h  Δwalltime=0.0061s  timestep= 0s  day=0.00114
2023/07/18 14:41:58 iteration 63837  walltime= 0.144h  Δwalltime=0.0098s  timestep= 0s  day=0.00114
2023/07/18 14:42:00 iteration 64147  walltime= 0.145h  Δwalltime=0.006s  timestep= 0s  day=0.00115
2023/07/18 14:42:02 iteration 64475  walltime= 0.146h  Δwalltime=0.0061s  timestep= 0s  day=0.00115
2023/07/18 14:42:04 iteration 64804  walltime= 0.146h  Δwalltime=0.0061s  timestep= 0s  day=0.00116
2023/07/18 14:42:06 iteration 65132  walltime= 0.147h  Δwalltime=0.0062s  timestep= 0s  day=0.00116
2023/07/18 14:42:08 iteration 65454  walltime= 0.147h  Δwalltime=0.0099s  timestep= 0s  day=0.00117
2023/07/18 14:42:10 iteration 65774  walltime= 0.148h  Δwalltime=0.0059s  timestep= 0s  day=0.00118
2023/07/18 14:42:12 iteration 66085  walltime= 0.148h  Δwalltime=0.0066s  timestep= 0s  day=0.00118
2023/07/18 14:42:14 iteration 66409  walltime= 0.149h  Δwalltime=0.0061s  timestep= 0s  day=0.00119
